company_id,company_name,sector,industry,emissions_archetype,country,employees,lei,ticker,exchange,mapping_confidence,mapping_type
6739aaf5-d615-4b49-93d2-f82f76e3f10a,GreenMobility A/S,Manufacturing,Rental & Leasing Services,Unknown,Denmark,17,213800PLNNPY2L2GUV16,GREENM,NASDAQ COPENHAGEN A/S,0,unmapped
67a0f6c4-4a63-40b8-a14a-aac3decb4301,Endesa SA,Energy,Electric Utilities,Operational Emitter,Spain,8914,549300LHK07F2CHV4X31,ELE,BOLSA DE MADRID,0.95,merge
67d3d788-cb2e-4b0a-a007-02409a8b1949,Azelis Group NV,Manufacturing,Chemical Manufacturing,Operational Emitter,Belgium,4321,699400M9RRMTV264FM70,AZE,EURONEXT,1.0,direct
68670228-8098-4681-a0b4-802c3371422c,Kesko Oyj,Consumer Goods,Traditional Retail,Scope 2-heavy,Finland,18309,743700OX6HSVMCAHPB95,KESKOB,NASDAQ HELSINKI LTD,0.9,direct
68d3e46d-8a15-45d3-8423-630d8594efd3,BASF SE,Manufacturing,Chemical Manufacturing,Operational Emitter,Germany,109717,529900PM64WH8AF1E917,BAS,XETRA,1.0,direct
68db0b89-2cc0-48bd-a1fc-c96ef4ca6b53,Yara International ASA,Manufacturing,Agricultural Inputs,Unknown,Norway,16624,213800WKOUWXWFJ5Z514,YAR,OSLO BORS,0,unmapped
6979c5dd-4628-4e6c-955a-7bd3997bd4f0,Kemira Oyj,Manufacturing,Chemical Manufacturing,Operational Emitter,Finland,4618,74370031Y7RK5H88CQ48,KEMIRA,NASDAQ HELSINKI LTD,1.0,direct
698fff4c-31d1-4fd0-ab72-cccc9ad58070,Sweco AB (publ),Manufacturing,Construction Services,Upstream-heavy,Sweden,21000,549300Q4Y55VICYV6U90,SWEC B,NASDAQ STOCKHOLM AB,0.9,extend
6a19ee8e-b32a-4e97-b181-8b02fce7687c,AerCap Holdings NV,Manufacturing,Rental & Leasing Services,Unknown,Ireland,698,549300SZYINBBLJQU475,AER,"NEW YORK STOCK EXCHANGE, INC.",0,unmapped
6a1e78b9-6d6d-4a59-95bb-b481ed8e41ea,Ems Chemie Holding AG,Manufacturing,Chemical Manufacturing,Operational Emitter,Switzerland,2771,529900G1XFTGSE0DIX60,EMSN,SIX SWISS EXCHANGE,1.0,direct
6bf0e683-d1f0-4e02-816f-d30e5958f345,Lanxess AG,Manufacturing,Chemical Manufacturing,Operational Emitter,Germany,12338,529900PTLRE72EMYIJ77,LXS,XETRA,1.0,direct
6bf67be9-8839-4b2c-8424-e5f032f9a824,International Distribution Services PLC,Manufacturing,Shipping & Logistics,Operational Emitter,United Kingdom,163255,213800TCZZU84G8Z2M70,IDS,LONDON STOCK EXCHANGE,0.95,direct
6c61298d-ef23-4121-8b3d-fdaed2a2398b,Puuilo Oyj,Consumer Goods,Department Stores,Unknown,Finland,953,743700UJUT6FWHBXPR69,PUUILO,NASDAQ HELSINKI LTD,0,unmapped
6c7c411a-6515-485b-9e57-0912b1dc0676,Oesterreichische Post AG,Manufacturing,Shipping & Logistics,Operational Emitter,Austria,27802,529900MVUWACNUTK8467,POST,WIENER BOERSE AG AMTLICHER HANDEL (OFFICIAL MARKET),0.95,direct
6c85ee62-1a68-4d4f-a1ba-9da6d155502c,GEK Terna SA,Manufacturing,Construction Services,Upstream-heavy,Greece,3928,2138003TO2MTRHWVP686,GEKTERNA,ATHENS EXCHANGE S.A. CASH MARKET,0.9,extend
6cb189f4-191c-40b6-bd5f-ec9fb1f780f8,RWE AG,Energy,Electric Utilities,Operational Emitter,Germany,20985,529900GB7KCA94ACC940,RWE,XETRA,0.95,direct
6d01ebd2-efeb-49ed-96a0-1f41d90b7fd6,Aksa Akrilik Kimya Sanayii AS,Consumer Goods,Textile Manufacturing,Unknown,Turkey,1418,789000OKY3ICX0Y2NY41,AKSA.E,BORSA ISTANBUL,0,unmapped
6d14ba80-4e29-4bba-96bf-79c7c949bc9f,thyssenkrupp AG,Manufacturing,Diversified Manufacturing,Upstream-heavy,Germany,97360,549300UDG16DOYUPR330,TKA,XETRA,0.6,extend
6d6cba36-c218-4845-b379-3b478ea4f1a0,Iberdrola SA,Energy,Electric Utilities,Operational Emitter,Spain,41000,5QK37QC7NWOJ8D7WVQ45,IBE,BOLSA DE MADRID,0.95,direct
6dbe9435-274e-4424-bd9d-bcbcc13efe88,Outokumpu Oyj,Manufacturing,Steel Production,Operational Emitter,Finland,7671,5493009YRUJJDCFF0R80,OUT1V,NASDAQ HELSINKI LTD,1.0,direct
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Energy,Renewable Energy,Lifecycle-dependent,Spain,3224,254900UPX0OEHTKB9Y44,ANE,BOLSA DE MADRID,1.0,direct
6f762783-0f18-4b77-ac73-ec61fa005cf8,Johnson Matthey PLC,Manufacturing,Chemical Manufacturing,Operational Emitter,United Kingdom,11685,2138001AVBSD1HSC6Z10,JMAT,LONDON STOCK EXCHANGE,1.0,direct
6f7ed367-1f65-4fb3-a1e2-808c85196d4f,Barratt Redrow PLC,Consumer Goods,Residential Construction,Unknown,United Kingdom,6270,2138006R85VEOF5YNK29,BTRW,LONDON STOCK EXCHANGE,0,unmapped
6f922ce0-2b48-487e-87e2-e6f05f528a39,Smiths Group PLC,Manufacturing,Industrial Equipment Manufacturing,Operational Emitter,United Kingdom,15750,213800MJL6IPZS3ASA11,SMIN,LONDON STOCK EXCHANGE,0.95,extend
70144a29-fb0b-436d-929a-78c033e3f735,Vicat SA,Manufacturing,Construction Materials,Lifecycle-dependent,France,9840,9695009YI1863TOVDP79,VCT,EURONEXT,0.9,extend
7040b726-ba4f-4f8a-b255-f1fe60664606,Scandinavian Tobacco Group A/S,Consumer Goods,Tobacco Products,Use-phase Dominant,Denmark,9353,5299003KG4JS99TRML67,STG,NASDAQ COPENHAGEN A/S,0.95,extend
7044686e-cefd-4f7e-a194-003c533ad7e9,Delivery Hero SE,Consumer Goods,Internet Retail,Unknown,Germany,43292,529900C3EX1FZGE48X78,DHER,XETRA,0,unmapped
7060ec29-cd05-476e-97b8-32aefd2b7fbb,Dottikon Es Holding AG,Manufacturing,Chemical Manufacturing,Operational Emitter,Switzerland,770,50670064H782SV8G2Z44,DESN,SIX SWISS EXCHANGE,1.0,direct
710ab6a4-f614-407e-b277-4c86cc805ba9,Compass Group PLC,Consumer Goods,Food Service,Scope 2-heavy,United Kingdom,580000,2138008M6MH9OZ6U2T68,CPG,LONDON STOCK EXCHANGE,0.9,extend
71618347-3ed4-4f52-a86d-388df781b46b,FLSmidth & Co A/S,Manufacturing,Industrial Equipment Manufacturing,Operational Emitter,Denmark,7739,213800MXXDGQ3ITPXI41,FLS,NASDAQ COPENHAGEN A/S,0.95,extend
718f1655-166d-41d0-8bde-9ef7a59021ce,Linde PLC,Manufacturing,Chemical Manufacturing,Operational Emitter,United Kingdom,65289,5299003QR1WT0EF88V51,LIN,NASDAQ/NGS (GLOBAL SELECT MARKET),1.0,direct
721567fa-25e7-4ca2-b91b-6d0e43fba03c,Neoen SA,Energy,Renewable Energy,Lifecycle-dependent,France,186,969500C0AIAGQWZGJO13,NEOEN,EURONEXT,1.0,direct
725b3284-898e-4b72-9aca-d8cc7e0f8031,Ferrari NV,Consumer Goods,Automotive Manufacturing,Upstream-heavy,Italy,5435,549300RIVY5EX8RCON76,RACE,EURONEXT MILAN,1.0,direct
72981bb3-1d70-4f5b-b5e7-5ec9e3277f7b,Prada SpA,Consumer Goods,Consumer Electronics,Use-phase Dominant,Italy,14876,8156000FE0A2DC5B7852,1913,HONG KONG EXCHANGES AND CLEARING LTD,0.7,map
72bad0c6-1bc3-4dd8-a3e1-1209d8d7cf3c,Jeronimo Martins SGPS SA,Consumer Goods,Food Distribution,Unknown,Portugal,114054,259400A8SZP10GB5IB19,JMT,EURONEXT,0,unmapped
72be2cff-b984-4407-b65b-e217b539dfc4,Epiroc AB,Manufacturing,Industrial Equipment Manufacturing,Operational Emitter,Sweden,18655,5493004Q73OEYW1SPE91,EPI A,NASDAQ STOCKHOLM AB,0.8,merge
73a2c330-e9e9-4e76-a871-54a69cc8ef37,Deliveroo PLC,Consumer Goods,Internet Retail,Unknown,United Kingdom,3839,984500F6537F74DDEE77,ROO,LONDON STOCK EXCHANGE,0,unmapped
7414849d-5e30-40ba-8e78-8ef3bdcb79f7,Metlen Energy & Metals AE,Energy,Electric Utilities,Operational Emitter,Greece,4769,213800KT8MEUJEJ2KW41,MYTIL,ATHENS EXCHANGE S.A. CASH MARKET,0.95,direct
743b93d9-198f-4da4-845b-8103c8266690,Airbus SE,Manufacturing,Aerospace Manufacturing,Upstream-heavy,Netherlands,156921,MINO79WLOO247M1IL051,AIR,EURONEXT,0.9,extend
744b17b5-b3bc-4d06-9a8f-f339c14ff174,Panostaja Oyj,Manufacturing,Professional Services,Scope 2-heavy,Finland,1081,743700ZGH7GD27UOQO12,PNA1V,NASDAQ HELSINKI LTD,0.75,extend
749374d4-b628-48c5-84ab-83e7960b8f94,Kuka AG,Manufacturing,Industrial Equipment Manufacturing,Operational Emitter,Germany,14762,529900VPRFDDIN7BE119,KU2,XETRA,0.95,extend
74a149ba-be9d-4d59-a903-d49423092413,Frasers Group PLC,Consumer Goods,Traditional Retail,Scope 2-heavy,United Kingdom,32000,213800JEGHHEAXIJDX34,FRAS,LONDON STOCK EXCHANGE,0.85,merge
7518152d-ad28-4447-8daa-f31491b7a7c6,Olvi Oyj,Consumer Goods,Beverages - Brewers,Unknown,Finland,2380,7437003NX7WWVRT6AJ55,OLVAS,NASDAQ HELSINKI LTD,0,unmapped
754f1af9-0731-44a8-aca2-e090fb9dadd5,Lifco AB (publ),Manufacturing,Diversified Manufacturing,Upstream-heavy,Sweden,6780,549300RTLL4VDQRCTW41,LIFCO B,NASDAQ STOCKHOLM AB,0.6,extend
75c76e35-ae4b-4909-b9fa-b4a3afe18b08,Autoneum Holding AG,Consumer Goods,Automotive Manufacturing,Upstream-heavy,Switzerland,15349,549300FL07XZC5MNXS47,AUTN,SIX SWISS EXCHANGE,0.85,merge
76000c5e-062d-4f65-b38d-b74ecc8adb22,Rubis SCA,Energy,Oil & Gas Refining,Operational Emitter,France,4594,969500MGFIKUGLTC9742,RUI,EURONEXT,0.95,extend
760b83e8-c0f6-4f3a-8a91-67b1e2edea4e,Oyak Cimento Fabrikalari AS,Manufacturing,Construction Materials,Lifecycle-dependent,Turkey,3083,789000RZ63UR4V4JZH98,OYAKC.E,BORSA ISTANBUL,0.9,extend
763624e2-7694-48fc-b1e0-c6c53edbc34c,Boliden AB,Manufacturing,Other Industrial Metals & Mining,Unknown,Sweden,5993,21380059QU7IM1ONDJ56,BOL,NASDAQ STOCKHOLM AB,0,unmapped
770c4933-1358-4189-97ca-ee647c0f5dd9,Hensoldt AG,Manufacturing,Aerospace Manufacturing,Upstream-heavy,Germany,6907,894500686FYLLZD3M624,HAG,XETRA,0.9,extend
78cbc2fa-88c0-475b-962a-3563edf87168,BAE Systems PLC,Manufacturing,Aerospace Manufacturing,Upstream-heavy,United Kingdom,107400,8SVCSVKSGDWMW2QHOH83,BA.,LONDON STOCK EXCHANGE,0.9,extend
7964ba46-8707-49d3-8de1-9d186df05450,Imerys SA,Manufacturing,Construction Materials,Lifecycle-dependent,France,15060,54930075MZSSIB2TGC64,NK,EURONEXT,0.9,extend
798f922d-81c7-40bc-9400-47075e5c91cd,Volkswagen AG,Consumer Goods,Automotive Manufacturing,Upstream-heavy,Germany,679472,529900NNUPAGGOMPXZ31,VOW,XETRA,1.0,direct
79da42ca-87bd-4637-8f45-0a3bf652a61a,Adient PLC,Consumer Goods,Automotive Manufacturing,Upstream-heavy,Ireland,70000,5493002QLDY8O75RTR78,ADNT,"NEW YORK STOCK EXCHANGE, INC.",0.85,merge
7a126f88-27d6-459f-89f2-0f3063ac3d62,Burberry Group PLC,Consumer Goods,Consumer Electronics,Use-phase Dominant,United Kingdom,9336,213800PE1KEFCNFR1R50,BRBY,LONDON STOCK EXCHANGE,0.7,map
7a1533de-9c98-48ac-9855-2fd9fa5cd3bc,Emmi AG,Consumer Goods,Food & Beverage,Use-phase Dominant,Switzerland,8821,529900Q53RBYJIVCMA08,EMMN,SIX SWISS EXCHANGE,0.95,direct
7af40059-3e09-416e-9dfc-9798b12a3f85,SSAB AB,Manufacturing,Steel Production,Operational Emitter,Sweden,14811,529900329VS14ZIML164,SSAB A,NASDAQ STOCKHOLM AB,1.0,direct
7aff31e9-3d74-40d1-8479-0d47cfb780ff,A2A SpA,Energy,Electric Utilities,Operational Emitter,Italy,14777,81560076E3944316DB24,A2A,EURONEXT MILAN,0.95,direct
7b244865-786f-40ea-ad3c-36809c80b454,Reckitt Benckiser Group PLC,Consumer Goods,Fast Moving Consumer Goods,Lifecycle-dependent,United Kingdom,37900,5493003JFSMOJG48V108,RKT,LONDON STOCK EXCHANGE,0.9,direct
7c26d96b-cce6-4ddb-9f43-340598af9e5f,Amcor PLC,Consumer Goods,Packaging Manufacturing,Lifecycle-dependent,United Kingdom,41000,549300GSODGFCDQ3DI89,AMCR,"NEW YORK STOCK EXCHANGE, INC.",0.95,extend
7c391795-03a1-4b56-aefa-63be3b5533b9,Compagnie Financiere Richemont SA,Consumer Goods,Consumer Electronics,Use-phase Dominant,Switzerland,37117,549300YIPGJ6UX2QPS51,CFR,SIX SWISS EXCHANGE,0.7,map
7c5535df-20e0-4eb1-be11-f17f0fe1f3e4,Inchcape PLC,Consumer Goods,Auto & Truck Dealerships,Unknown,United Kingdom,17588,213800RGEH1MPPNM2T57,INCH,LONDON STOCK EXCHANGE,0,unmapped
7e19c960-7873-4a5b-82c9-fc30cba554e8,Lagardere SA,Consumer Goods,Traditional Retail,Scope 2-heavy,France,33000,969500VX2NV2AQQ65G45,MMB,EURONEXT,0.85,merge
7ec5dfea-3582-4671-b51e-7b858180beac,Arcadis NV,Manufacturing,Construction Services,Upstream-heavy,Netherlands,32059,7245000UZH70GO047N03,ARCAD,EURONEXT,0.9,extend
7f0b9d0e-94a0-4984-a5e3-ed4e9d4ab32c,Wartsila Oyj Abp,Manufacturing,Industrial Equipment Manufacturing,Operational Emitter,Finland,17166,743700G7A9J1PHM3X223,WRT1V,NASDAQ HELSINKI LTD,0.95,extend
7f1a648a-c27f-4fb8-bbe8-5f310879f881,Vetropack Holding SA,Consumer Goods,Packaging Manufacturing,Lifecycle-dependent,Switzerland,3585,894500HGD08C8B6GS128,VETN,SIX SWISS EXCHANGE,0.95,extend
7f4f15da-5ea2-4770-aacc-b5f1015e7459,Greencoat UK Wind PLC,Energy,Renewable Energy,Lifecycle-dependent,United Kingdom,0,213800ZPBBK8H51RX165,UKW,LONDON STOCK EXCHANGE,1.0,direct
8013abc2-01b7-4f57-a34a-aa1353de43ca,Alfa Laval AB,Manufacturing,Industrial Equipment Manufacturing,Operational Emitter,Sweden,22323,549300UCKT2UK88AG251,ALFA,NASDAQ STOCKHOLM AB,0.95,extend
8042ad84-7b00-44b9-b4ef-4a0234f2204b,Gaztransport et Technigaz SA,Energy,Oil & Gas Services,Operational Emitter,France,736,969500BVOHVZUUFWDT54,GTT,EURONEXT,0.95,extend
806a729f-7317-4162-9e7c-370d57032747,Taylor Wimpey PLC,Consumer Goods,Residential Construction,Unknown,United Kingdom,4458,21380089BTRXTD8S3R66,TW.,LONDON STOCK EXCHANGE,0,unmapped
80a09406-f443-47ab-8be2-13051d0955ec,Wienerberger AG,Manufacturing,Construction Materials,Lifecycle-dependent,Austria,20462,529900VXIFBHO0SW2I31,WIE,WIENER BOERSE AG AMTLICHER HANDEL (OFFICIAL MARKET),0.9,extend
814002a3-1e72-4830-808a-cb6f90fee5d8,Unilever PLC,Consumer Goods,Fast Moving Consumer Goods,Lifecycle-dependent,United Kingdom,115964,549300MKFYEKVRWML317,ULVR,LONDON STOCK EXCHANGE,0.9,direct
82263015-5fc5-48ec-a92a-ea2757a201c4,Dr Martens PLC,Consumer Goods,Footwear & Accessories,Unknown,United Kingdom,2630,213800QPT8YM6NQZPH28,DOCS,LONDON STOCK EXCHANGE,0,unmapped
823b3b52-a88e-4472-87f0-7ff0107891d4,Mowi ASA,Consumer Goods,Farm Products,Unknown,Norway,11473,549300W1OGQF5LZIH349,MOWI,OSLO BORS,0,unmapped
82b0d2c5-3c6b-417d-98e6-7cd8a65a1cd5,EDP SA,Energy,Electric Utilities,Operational Emitter,Portugal,12591,529900CLC3WDMGI9VH80,EDP,EURONEXT,0.95,direct
83237d8e-a4f4-49e3-b54c-02b3758053e9,Greggs PLC,Consumer Goods,Food Service,Scope 2-heavy,United Kingdom,33000,213800I71QMUFJ64IW20,GRG,LONDON STOCK EXCHANGE,0.9,extend
8438ac69-e415-4fcc-b828-ceab38e22838,Aker ASA,Manufacturing,Diversified Manufacturing,Upstream-heavy,Norway,3171,5967007LIEEXZXJ10071,AKER,OSLO BORS,0.6,extend
843e3512-9af1-4555-be2a-360ec0fb2ac3,Electrolux AB,Consumer Goods,"Furnishings, Fixtures & Appliances",Unknown,Sweden,41000,549300Y3HHZB1ZGFPJ93,ELUX B,NASDAQ STOCKHOLM AB,0,unmapped
87255c36-69ed-4538-b60b-f2dc0dd9cf15,Gurit Holding AG,Manufacturing,Chemical Manufacturing,Operational Emitter,Switzerland,2291,529900VOD3V5IBEW8G44,GURN,SIX SWISS EXCHANGE,1.0,direct
8787d1ce-0c5d-4c95-92ea-841a129cc834,Nilfisk Holding A/S,Manufacturing,Industrial Equipment Manufacturing,Operational Emitter,Denmark,4406,529900FSU45YYVLKB451,NLFSK,NASDAQ COPENHAGEN A/S,0.95,extend
87c514a3-1d19-4ee1-9f60-ed6e3f2cd8f5,SFS Group AG,Manufacturing,Industrial Equipment Manufacturing,Scope 2-heavy,Switzerland,13689,391200RQ38WAM4BJBO16,SFSN,SIX SWISS EXCHANGE,0.75,merge
885ce4fd-8d06-4800-a43c-05ab7ea51fc1,Holmen AB,Manufacturing,Paper Manufacturing,Lifecycle-dependent,Sweden,3500,52990080SH3454F0QE68,HOLM B,NASDAQ STOCKHOLM AB,0.9,extend
88952333-bc75-4cad-b423-b1b20f361a4f,Ferguson (Jersey) Ltd,Manufacturing,Industrial Distribution,Unknown,United Kingdom,35000,213800DU1LGY3R2S2X42,FERG,"NEW YORK STOCK EXCHANGE, INC.",0,unmapped
8ada320e-0ba3-4849-9c4d-18e054c01054,Hera SpA,Energy,Electric Utilities,Operational Emitter,Italy,9965,8156009414FD99443B48,HER,EURONEXT MILAN,0.95,direct
8b2cf838-96ea-47cf-9863-2b31bc304441,Glencore PLC,Manufacturing,Other Industrial Metals & Mining,Unknown,Switzerland,84146,2138002658CPO9NBH955,GLEN,LONDON STOCK EXCHANGE,0,unmapped
8b4f605d-274e-4307-864a-d6fbacd343f0,Prysmian SpA,Manufacturing,Electronics Manufacturing,Scope 2-heavy,Italy,31857,529900X0H1IO3RS1A464,PRY,EURONEXT MILAN,0.85,map
8bc2b976-87be-4ff7-b3e6-494359967fd3,Forvia SE,Consumer Goods,Automotive Manufacturing,Upstream-heavy,France,149691,969500F0VMZLK2IULV85,FRVIA,EURONEXT,0.85,merge
8c1ed472-dd3d-4ca5-88ba-616c0006413b,Duerr AG,Manufacturing,Industrial Equipment Manufacturing,Operational Emitter,Germany,19894,5299003APZ54EDTSRO20,DUE,XETRA,0.95,extend
8c20b958-64cf-47e3-aea0-c1578f920322,Huhtamaki Oyj,Consumer Goods,Packaging Manufacturing,Lifecycle-dependent,Finland,17416,5493007050SJVMXN6L29,HUH1V,NASDAQ HELSINKI LTD,0.95,extend
8cc86e9e-888f-40fe-81ca-67d3b854f35d,DKSH Holding AG,Manufacturing,Professional Services,Scope 2-heavy,Switzerland,26167,549300HUUUNHO6FJUS42,DKSH,SIX SWISS EXCHANGE,0.8,merge
8cd8cddc-bb90-4a84-b71a-26b6ee415883,Kloeckner & Co SE,Manufacturing,Steel Production,Operational Emitter,Germany,6507,529900CQ31CN6GV5LL52,KCO,XETRA,1.0,direct
8d9d9e3a-3ad6-4059-a720-65aee590599c,Babcock International Group PLC,Manufacturing,Construction Services,Upstream-heavy,United Kingdom,28343,213800TSKOLX4EU6L377,BAB,LONDON STOCK EXCHANGE,0.9,extend
8e36e664-bf8d-451e-a714-da98369f10bb,Teleperformance SE,Manufacturing,Professional Services,Scope 2-heavy,France,446052,9695004GI61FHFFNRG61,TEP,EURONEXT,0.75,extend
8e40daac-be11-40ca-9845-7fb24b72d852,Autoliv Inc,Consumer Goods,Automotive Manufacturing,Upstream-heavy,Sweden,59332,A23RUXWKASG834LTMK28,ALV,"NEW YORK STOCK EXCHANGE, INC.",0.85,merge
8f271191-d944-46fd-b54c-14b3c34d4a12,Aygaz AS,Energy,Gas Utilities,Operational Emitter,Turkey,1256,7890000PALXE0100Q814,AYGAZ.E,BORSA ISTANBUL,0.9,extend
8f7a4640-de17-4bc0-a2b4-aa7f66f03dc6,NTG Nordic Transport Group AS,Manufacturing,Shipping & Logistics,Operational Emitter,Denmark,2723,529900PZWXV8JX89K947,NTG,NASDAQ COPENHAGEN A/S,0.95,direct
8f968f30-1f12-4885-bc83-b95d41dc71a0,Neste Oyj,Energy,Oil & Gas Refining,Operational Emitter,Finland,5381,5493009GY1X8GQ66AM14,NESTE,NASDAQ HELSINKI LTD,0.95,extend
8ffbdbf1-8b40-4975-94d8-e4f627d8399f,Tomra Systems ASA,Manufacturing,Waste Management Services,Operational Emitter,Norway,5303,549300J726JCFJU3VT89,TOM,OSLO BORS,0.9,extend
90844a47-bd35-4c80-beb5-7534acbac36e,Sanoma Oyj,Consumer Goods,Education & Training Services,Unknown,Finland,4648,743700XJC24THUPK0S03,SANOMA,NASDAQ HELSINKI LTD,0,unmapped
90a7da0f-c17a-433f-997d-9d977034794c,Pirelli & C SpA,Consumer Goods,Automotive Manufacturing,Upstream-heavy,Italy,31358,815600A0C9AFC1F2A709,PIRC,EURONEXT MILAN,0.85,merge
910b1a94-2429-4abb-9c40-f8a4ab26b2b4,Tesco PLC,Consumer Goods,Traditional Retail,Scope 2-heavy,United Kingdom,330000,2138002P5RNKC5W2JZ46,TSCO,LONDON STOCK EXCHANGE,0.9,direct
9163e825-7fe7-484e-8307-ad7a9e8508ec,Addtech AB,Manufacturing,Industrial Distribution,Unknown,Sweden,4430,549300QZ5U2IDRHPWL60,ADDT B,NASDAQ STOCKHOLM AB,0,unmapped
916c9185-fb76-4018-ae34-5abc011653cd,Snam SpA,Energy,Gas Utilities,Operational Emitter,Italy,3847,8156002278562044AF79,SRG,EURONEXT MILAN,0.9,extend
92222b67-2db3-4bef-b01e-4192efce1d9e,HusCompagniet A/S,Consumer Goods,Residential Construction,Unknown,Denmark,434,894500SWECYCFZ58R246,HUSCO,NASDAQ COPENHAGEN A/S,0,unmapped
934cbb67-f707-4fa6-8ca1-f6f9af327269,Indus Holding AG,Manufacturing,Diversified Manufacturing,Upstream-heavy,Germany,8750,529900GE4O7ZOMRWR939,INH,XETRA,0.6,extend
943a0915-c927-4c25-991e-e2cda46fb116,Unibel SA,Consumer Goods,Food & Beverage,Use-phase Dominant,France,11800,969500DCGMF1DNOXFH76,UNBL,EURONEXT,0.95,direct
94557ea4-4dba-41f2-90f2-c4f8cfa1fc87,Zalando SE,Consumer Goods,Internet Retail,Unknown,Germany,15309,529900YRFFGH5AXU4S86,ZAL,XETRA,0,unmapped
946b688e-2db8-4928-af69-c51130680cbd,Naturgy Energy Group SA,Energy,Gas Utilities,Operational Emitter,Spain,6594,TL2N6M87CW970S5SV098,NTGY,BOLSA DE MADRID,0.9,extend
953f2a49-4611-463b-bb6d-bc3af624aa74,Indutrade AB,Manufacturing,Industrial Distribution,Unknown,Sweden,9699,549300FISLQ6CEFP1867,INDT,NASDAQ STOCKHOLM AB,0,unmapped
9581cb5b-ce48-4c2a-823a-cc4c8c4b5759,Tate & Lyle PLC,Consumer Goods,Food & Beverage,Use-phase Dominant,United Kingdom,3318,2138008K14474WPKZ244,TATE,LONDON STOCK EXCHANGE,0.95,direct
95bc9c42-6b02-4e86-8172-d52b2f3a689a,Logista Integral SA,Manufacturing,Shipping & Logistics,Operational Emitter,Spain,6651,9598000ANNAL42UJ7X28,LOG,BOLSA DE MADRID,0.95,direct
96813eeb-08c3-4cb5-86d6-1c25c9456983,Landis+Gyr Group AG,Manufacturing,Electronics Manufacturing,Scope 2-heavy,Switzerland,6700,529900PZYVAKCYSLFL19,LAND,SIX SWISS EXCHANGE,0.85,map
96c88982-aa41-4188-8843-58fc04454168,Beiersdorf AG,Consumer Goods,Fast Moving Consumer Goods,Lifecycle-dependent,Germany,22791,L47NHHI0Z9X22DV46U41,BEI,XETRA,0.9,direct
96ea9acd-2b27-4adf-b9d7-2cf9232ee4d0,James Hardie Industries PLC,Manufacturing,Construction Materials,Lifecycle-dependent,Ireland,5679,635400NSGXKTVOO7JU45,JHX,ASX,0.9,extend
9706f93f-8050-40b5-8b4f-5824fc9788aa,EnBW Energie Baden Wuerttemberg AG,Energy,Electric Utilities,Operational Emitter,Germany,27696,529900JSFZ4TS59HKD79,EBK,XETRA,0.95,direct
97b1204f-4874-4adb-947c-eda8a708afc7,DEUTZ AG,Manufacturing,Industrial Equipment Manufacturing,Operational Emitter,Germany,5053,5299005DETTV58V2PP63,DEZ,XETRA,0.95,extend
97c55be4-b384-4f16-977f-76b6df5249de,Subsea 7 SA,Energy,Oil & Gas Services,Operational Emitter,United Kingdom,15072,222100AIF0CBCY80AH62,SUBC,OSLO BORS,0.95,extend
9843a48a-1896-4c83-ba88-47ecc89380f1,Evonik Industries AG,Manufacturing,Chemical Manufacturing,Operational Emitter,Germany,30669,41GUOJQTALQHLF39XJ34,EVK,XETRA,1.0,direct
98f7210f-5a24-42f7-a8c2-0bfa67caeef5,Vinci SA,Manufacturing,Construction Services,Upstream-heavy,France,282481,213800WFQ334R8UXUG83,DG,EURONEXT,0.9,extend
98f7c81a-6c4e-4157-b2c9-928ee40e7b5d,Iren SpA,Energy,Electric Utilities,Operational Emitter,Italy,11000,8156001EBD33FD474E60,IRE,EURONEXT MILAN,0.95,direct
98ff1939-cb1c-4fd3-ba4f-83c41e8c6664,Enerjisa Enerji AS,Energy,Electric Utilities,Operational Emitter,Turkey,10384,789000D0QULW3EE31N02,ENJSA.E,BORSA ISTANBUL,0.95,merge
990c73b3-0c8c-4088-9f57-19586b8a54c1,Pluxee NV,Manufacturing,Professional Services,Scope 2-heavy,France,5368,213800RQNIQT48SEEO85,PLX,EURONEXT,0.75,extend
99577c8b-5192-4bee-8fb9-2a06b8258a01,Acciona SA,Manufacturing,Construction Services,Upstream-heavy,Spain,66021,54930002KP75TLLLNO21,ANA,BOLSA DE MADRID,0.9,extend
998ae5ee-906f-4c97-98be-2432b66b9978,Rio Tinto PLC,Manufacturing,Other Industrial Metals & Mining,Unknown,United Kingdom,60000,213800YOEO5OQ72G2R82,RIO,LONDON STOCK EXCHANGE,0,unmapped
99b68da4-7602-4d70-acd7-b6c17e190797,Swiss Steel Holding AG,Manufacturing,Steel Production,Operational Emitter,Switzerland,7450,529900PTQ0Z1J44SHZ08,STLN,SIX SWISS EXCHANGE,1.0,direct
99cbf089-a518-4031-bfa8-11264109120b,Interpump Group SpA,Manufacturing,Industrial Equipment Manufacturing,Operational Emitter,Italy,9310,815600C79D0F31F4D395,IP,EURONEXT MILAN,0.95,extend
99ed3a95-41c6-4ebf-b172-a011bf373507,Lenzing AG,Consumer Goods,Textile Manufacturing,Unknown,Austria,7690,529900BKFJBI0QRDJH63,LNZ,WIENER BOERSE AG AMTLICHER HANDEL (OFFICIAL MARKET),0,unmapped
